#RunNumber,Pass,Date,StartTime,EndTime,Target,Kin,SBSfield,BeamPolarization,MollerQuality(0/1 = bad/good),BeamHelicityQuality(0/1 = bad/good),FieldMeasurementHorizontalAngle,FieldMeasurementVerticalAngle,Q2,EBeam
2702,pass2,11/20/22,4:44,5:43,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2703,pass2,11/20/22,5:46,6:47,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2704,pass2,11/20/22,6:48,7:48,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2705,pass2,11/20/22,7:50,8:43,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2706,pass2,11/20/22,8:50,9:54,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2707,pass2,11/20/22,9:56,10:40,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2709,pass2,11/20/22,11:09,11:54,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2710,pass2,11/20/22,12:01,12:16,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2711,pass2,11/20/22,12:24,13:33,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2712,pass2,11/20/22,13:37,14:42,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2713,pass2,11/20/22,14:42,15:01,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2714,pass2,11/20/22,15:07,16:07,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2715,pass2,11/20/22,16:11,17:11,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2716,pass2,11/20/22,17:12,18:14,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2717,pass2,11/20/22,18:19,19:22,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2718,pass2,11/20/22,19:25,20:29,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2719,pass2,11/20/22,20:30,21:29,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2720,pass2,11/20/22,21:34,22:35,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2721,pass2,11/20/22,22:37,23:38,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2722,pass2,11/20/22,23:40,0:40,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2723,pass2,11/21/22,0:44,1:45,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2724,pass2,11/21/22,1:46,2:46,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2725,pass2,11/21/22,2:48,3:48,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2726,pass2,11/21/22,3:52,4:52,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2727,pass2,11/21/22,4:53,5:49,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2728,pass2,11/21/22,5:52,6:52,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2729,pass2,11/21/22,6:55,7:55,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2730,pass2,11/21/22,7:57,8:24,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2763,pass2,11/21/22,22:39,23:44,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2764,pass2,11/21/22,23:47,0:47,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2765,pass2,11/22/22,0:49,0:51,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2766,pass2,11/22/22,1:55,2:55,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2767,pass2,11/22/22,2:57,3:57,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2768,pass2,11/22/22,4:01,5:01,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2769,pass2,11/22/22,5:05,6:06,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2770,pass2,11/22/22,6:08,6:40,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2959,pass2,12/1/22,8:45,10:06,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2964,pass2,12/1/22,11:09,12:28,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2966,pass2,12/1/22,12:37,14:07,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2967,pass2,12/1/22,14:20,15:09,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2968,pass2,12/1/22,15:13,17:13,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2970,pass2,12/1/22,17:28,18:43,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2971,pass2,12/1/22,18:51,18:58,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2973,pass2,12/1/22,19:28,20:34,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2974,pass2,12/1/22,21:01,21:51,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2976,pass2,12/1/22,22:03,22:16,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2981,pass2,12/1/22,22:49,22:55,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2983,pass2,12/1/22,23:20,0:21,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2984,pass2,12/2/22,0:28,2:28,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2985,pass2,12/2/22,2:57,4:57,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2986,pass2,12/2/22,5:08,5:32,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2988,pass2,12/2/22,5:44,6:19,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2989,pass2,12/2/22,7:23,9:22,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2990,pass2,12/2/22,9:30,10:08,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2995,pass2,12/2/22,10:45,12:47,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2996,pass2,12/2/22,12:56,13:12,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2997,pass2,12/2/22,16.13,17.28,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2998,pass2,12/2/22,17.35,19.31,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
2999,pass2,12/2/22,19.54,21.31,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3000,pass2,12/2/22,21.36,22.18,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3001,pass2,12/2/22,22.22,22.49,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3003,pass2,12/2/22,23.001,23.31,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3004,pass2,12/2/22,23.33,1:41,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3005,pass2,12/3/22,1:51,3:13,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3006,pass2,12/3/22,4:00,5:00,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3007,pass2,12/3/22,5:08,7:32,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3008,pass2,12/3/22,7:41,8:41,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3009,pass2,12/3/22,8:43,9:30,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3011,pass2,12/3/22,10:40,11:40,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3013,pass2,12/3/22,11:51,12:53,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3014,pass2,12/3/22,13:03,14:02,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3016,pass2,12/3/22,14:13,15:13,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3017,pass2,12/3/22,15:19,16:18,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3018,pass2,12/3/22,16:59,17:47,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3019,pass2,12/3/22,18:00,18:48,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3020,pass2,12/3/22,18:56,19:55,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3021,pass2,12/3/22,20:00,20:56,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3022,pass2,12/3/22,20:59,21:22,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3024,pass2,12/3/22,22:00,22:42,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3025,pass2,12/3/22,22:47,23:47,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3026,pass2,12/3/22,23:51,1:26,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3027,pass2,12/4/22,1:35,3:54,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3028,pass2,12/4/22,3:59,5:59,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3029,pass2,12/4/22,6:01,6:46,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3030,pass2,12/4/22,6:52,8:25,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3035,pass2,12/4/22,9:22,11:20,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3036,pass2,12/4/22,11:32,13:02,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3037,pass2,12/4/22,13:07,13:30,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3038,pass2,12/4/22,13:39,15:39,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3039,pass2,12/4/22,15:44,16:18,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3043,pass2,12/4/22,17:22,19:27,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3045,pass2,12/4/22,19:56,22:00,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3046,pass2,12/4/22,22:02,23:03,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3047,pass2,12/4/22,23:09,23:27,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3048,pass2,12/4/22,23:32,1:31,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3049,pass2,12/5/22,1:37,3:37,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3050,pass2,12/5/22,3:42,5:40,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3051,pass2,12/5/22,5:46,7:50,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3052,pass2,12/5/22,7:54,8:57,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3054,pass2,12/5/22,9:48,10:31,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3055,pass2,12/5/22,10:38,11:15,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3058,pass2,12/5/22,11:47,12:58,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3059,pass2,12/5/22,13:06,14:10,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3061,pass2,12/5/22,14:31,15:22,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3062,pass2,12/5/22,15:31,16:35,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3063,pass2,12/5/22,16:37,17:44,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3064,pass2,12/5/22,17:50,19:11,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3065,pass2,12/5/22,19:29,20:27,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3068,pass2,12/5/22,20:58,21:56,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3069,pass2,12/5/22,21:58,22:36,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3075,pass2,12/5/22,23:37,0.39,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3076,pass2,12/6/22,0:42,1:40,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3077,pass2,12/6/22,1:47,3:51,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3079,pass2,12/6/22,4:30,6:31,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3080,pass2,12/6/22,6:41,7:46,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3082,pass2,12/6/22,8:00,9:40,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3089,pass2,12/6/22,23:27,1:43,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3090,pass2,12/7/22,1:45,3:06,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3091,pass2,12/7/22,3:13,4:50,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3092,pass2,12/7/22,4:52,6:54,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3093,pass2,12/7/22,6:59,8:03,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3108,pass2,12/7/22,20:40,21:43,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3109,pass2,12/7/22,21:45,23:02,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3110,pass2,12/7/22,23:04,0:09,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3111,pass2,12/8/22,0:11,0:32,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3112,pass2,12/8/22,0:38,1:56,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3113,pass2,12/8/22,1:59,3:10,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3114,pass2,12/8/22,3:11,4:30,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3115,pass2,12/8/22,4:34,6:20,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3116,pass2,12/8/22,6:21,7:32,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3117,pass2,12/8/22,7:34,8:33,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3118,pass2,12/8/22,8:40,9:47,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3119,pass2,12/8/22,9:49,10:51,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3120,pass2,12/8/22,10:53,11:55,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3121,pass2,12/8/22,11:57,12:38,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3122,pass2,12/8/22,12:45,13:50,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3123,pass2,12/8/22,13:53,15:04,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3124,pass2,12/8/22,15:06,15:55,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3126,pass2,12/8/22,16:04,17:05,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3127,pass2,12/8/22,17:12,17:37,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3134,pass2,12/8/22,18:19,19.57,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3135,pass2,12/8/22,19.58,21.31,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3136,pass2,12/8/22,21.35,23.01,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3138,pass2,12/8/22,23.13,0:39,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3139,pass2,12/9/22,1:25,1:52,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3140,pass2,12/9/22,2:30,3:00,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3141,pass2,12/9/22,3:06,4:26,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3149,pass2,12/9/22,5:54,6:05,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3150,pass2,12/9/22,6:06,6:11,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3151,pass2,12/9/22,6:18,7:15,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3152,pass2,12/9/22,7:28,8:47,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3158,pass2,12/9/22,14:56,15:36,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3159,pass2,12/9/22,15:39,17.35,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3160,pass2,12/9/22,17:46,19.16,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3161,pass2,12/9/22,19:20,20.45,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3162,pass2,12/9/22,20:50,22.12,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3163,pass2,12/9/22,22:13,23:30,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3164,pass2,12/9/22,22:13,0:49,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3165,pass2,12/10/22,0:50,2:05,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3166,pass2,12/10/22,2:06,3:25,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3167,pass2,12/10/22,3:30,4:50,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3170,pass2,12/10/22,5:08,6:20,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3171,pass2,12/10/22,6:22,7:00,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3173,pass2,12/10/22,7:03,7:52,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3174,pass2,12/10/22,7:56,9:16,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3176,pass2,12/10/22,9:26,10:50,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3177,pass2,12/10/22,10:59,12:19,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3178,pass2,12/10/22,12:21,13:41,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3179,pass2,12/10/22,13:46,15:06,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3180,pass2,12/10/22,15:08,16:33,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3181,pass2,12/10/22,16:38,16:50,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3182,pass2,12/10/22,16:57,18:02,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3183,pass2,12/10/22,18:03,19:12,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3184,pass2,12/10/22,19:13,20:20,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3185,pass2,12/10/22,20:37,21:38,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3186,pass2,12/10/22,21:39,22:30,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3188,pass2,12/11/22,0:31,1:41,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3190,pass2,12/11/22,1:48,3:17,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3191,pass2,12/11/22,3:22,4:34,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3192,pass2,12/11/22,4:36,5:57,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3193,pass2,12/11/22,5:59,6:58,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3194,pass2,12/11/22,7:54,9:24,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3195,pass2,12/11/22,9:26,10:56,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3196,pass2,12/11/22,11:05,12:35,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3197,pass2,12/11/22,12:36,14:00,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3198,pass2,12/11/22,14:07,15:37,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3199,pass2,12/11/22,15:40,17:23,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3200,pass2,12/11/22,17:30,18:59,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3201,pass2,12/11/22,19:00,20:32:08,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3202,pass2,12/11/22,20:37,22:11:01,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3203,pass2,12/11/22,22:12,22:32,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3204,pass2,12/11/22,23:11,0:38:29,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3205,pass2,12/12/22,0:43,2:14,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3212,pass2,12/12/22,3:11,3:23,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3213,pass2,###############################################################################################################################################################################################################################################################,3:27,4:31,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3214,pass2,12/12/22,4:34,5:05,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3215,pass2,12/12/22,5:07,6:34,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3217,pass2,12/12/22,6:42,8:14,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3218,pass2,12/12/22,8:17,8:27,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3219,pass2,12/12/22,8:40,10:30,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3220,pass2,12/12/22,10:34,12:07,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3221,pass2,12/12/22,12:08,12:44,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3222,pass2,12/12/22,12:58,15:03,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3223,pass2,12/12/22,15:04,17:04,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3224,pass2,12/12/22,17:09,17:35,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3225,pass2,12/12/22,18:57,20:47,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3226,pass2,12/12/22,20:54,22:50,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3227,pass2,12/12/22,22:53,23:06,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3228,pass2,12/12/22,23:08,0:57,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3229,pass2,12/13/22,1:01,2:33,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3230,pass2,12/13/22,2:34,5:02,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3231,pass2,12/13/22,5:18,6:02,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3239,pass2,12/14/22,1:26,2:00,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3240,pass2,12/14/22,2:13,3:09,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3241,pass2,12/14/22,3:22,4:20,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3242,pass2,12/14/22,4:22,5:19,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3243,pass2,12/14/22,5:21,6:27,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3244,pass2,12/14/22,6:29,7:18,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3245,pass2,12/14/22,7:26,8:31,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3246,pass2,12/14/22,8:32,9:53,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3247,pass2,12/14/22,9:55,11:09,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3248,pass2,12/14/22,11:12,12:13,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3249,pass2,12/14/22,13:25,13:40,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3250,pass2,12/14/22,16:34,16:45,He3,GEN3,100,86.488,1,1,70.94,0.51,6.83,6.373
3510,pass2,1/15/23,17:36,18:06,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3511,pass2,1/15/23,18:09,18:41,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3512,pass2,1/15/23,18:45,19:12,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3514,pass2,1/15/23,19:29,20:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3515,pass2,1/15/23,20:31,20:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3517,pass2,1/15/23,21:02,22:12,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3518,pass2,1/15/23,22:14,23:07,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3519,pass2,1/15/23,23:10,0:43,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3520,pass2,1/16/23,0:45,2:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3521,pass2,1/16/23,2:06,2:33,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3523,pass2,1/16/23,2:39,4:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3524,pass2,1/16/23,4:12,5:41,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3525,pass2,1/16/23,5:43,7:20,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3526,pass2,1/16/23,7:23,8:18,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3552,pass2,1/16/23,21:11,22:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3553,pass2,1/16/23,22:34,23.59,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3554,pass2,1/17/23,0:02,0:12,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3555,pass2,1/17/23,0:21,1:21,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3556,pass2,1/17/23,1:23,2:23,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3557,pass2,1/17/23,2:24,3:29,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3558,pass2,1/17/23,3:34,4:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3559,pass2,1/17/23,4:36,5:38,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3560,pass2,1/17/23,5:40,6:35,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3561,pass2,1/17/23,6:40,7:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3562,pass2,1/17/23,7:42,8:45,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3563,pass2,1/17/23,8:47,8:54,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3578,pass2,1/17/23,15:33,16:19,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
